no,w1,w2,w3,industry,scale,q1a,q1b,q1c,q1d,q1e,q1f,q2,q2a,q3,q3b_1,q3b_2,q3b_3,q3b_4,q3b_5,q3b_6,q3b_7,q3b_8,q3b_9,q3b_10,q4,q4a,q4b,q4c_1,q4c_2,q4c_3,q4c_4,q4c_5,q4c_6,q4c_7,q4c_8,q4c_9,q4d,q4e_1,q4e_2,q4e_3,q4e_4,q4e_5,q4e_6,q4e_7,q4e_8,q4e_9,q5,q5b_1,q5b_2,q5b_3,q5b_4,q5b_5,q5b_6,q5b_7,q5b_8,q5b_9,q5b_10,q5b_11,q6,q6a_1,q6a_2,q6a_3,q6a_4,q6a_5,q6a_6,q6a_7,q6a_9,q6a_8,q6b,q6bb_1,q6bb_2,q6bb_3,q6bb_4,q6bb_5,q6bb_6,q6bb_7,q6bb_8,q6bb_9,q6bb_10,q7a,q7b,q7c_2,q7c_3,q7c_4,q7c_5,q8a,q8b_1,q8b_2,q8c_1,q8c_2,q8c_3,q8dd,q8d,q8da,q8e,q8ea,q8f,q8fa,q9,q9a2,q9a3,q10,q11,q11a,q11b,q11a1,q11b1,q11a2,q11b2,q11a3,q11b3,q12_1,q12_2,q12_3,q12_4,q12_5,q12_6,q13,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,q15,q15a,q15b_1,q15b_2,q15b_3,q15b_4,q15b_5,q16,q16a,q17,q17_1,q17_2,q18,q18a_1,q18a_2,q18a_3,q18a_4,q18a_5,q18a_6,q19_1,q19_2,q19_3,q19_4,q19_5,q19_6,q19_7,q19_8
1463,9.1578947368421,11.1074918566775,11.1074918566775,15,1,3,3,3,3,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , ,1, , ,2, , ,1, , , , , , ,1, , , , , , , , , , ,4,1,1,0,0,0,9,168,12,28400,2000,0,2,1,3,1,3,2, ,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1,1, , , , , ,2, , , , , , ,2, ,2, , ,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1464,9.1578947368421,11.1074918566775,55.5374592833875,15,1,2,3,3,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, , , , , , , , ,2,1, , , , , , , , , ,18,5,5,0,0,0,9,168,0,26400,0,0,2,2, ,1,5,2, ,1, , ,1,2,2,1000, , ,2,1000, , , , , ,1, , ,1,1, , , , , ,1,2,1,1, ,1, ,1,1,2, , ,2,0,1,0,1,0,0,0,0,1,0,1,1,0,0
1465,9.1578947368421,11.1074918566775,11.1074918566775,15,1,1,2,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,2,1,1,0,0,0,9,168,40,33400,7404,1000,2,1,6,1,6,2, ,2,2, ,1,1,2,1000,2,1000, , , , , ,1, , , , ,1,1, , , , , ,1,3,1,1,1,1, ,1,2,2, , ,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1466,9.1578947368421,11.1074918566775,11.1074918566775,15,1,1,1,1,1,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, ,1, , , ,1, , ,1, , , , , , , , , , , ,2,1, , , , , , , , ,1, , , , , , , , , , ,10,1,1,0,0,0,8,176,24,30000,3990,0,2,2, ,1,7,1,7,1, , ,2,1,1, ,1, , , , , , , , ,1, , ,1, ,1, , , , ,1,2,1,1,1,1, ,2, ,1,1,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1467,9.1578947368421,11.1074918566775,22.214983713355,15,1,1,1,2,1,1,1,1, ,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,8,2,2,0,0,0,10,160,16,26400,2352,500,2,1,4,1,4,2, ,2,1, ,1,3,1, , , , , ,1, , , , , , , , ,1,1, , , , ,1,1,1,1,1,1, ,1,2,2, , ,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1468,9.1578947368421,11.1074918566775,11.1074918566775,15,1,2,3,3,3,3,3,3,2,1,1,1,1,0,0,0,1,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,2, ,1, , , , , , , ,1, , , , , , , , , , ,12,1,0,1,0,0,9,168,10,30000,2000,0,2,1,4,1,7,1,3,2,1, ,1,1,2,5000,2,5000, , , , , , ,1, , , ,1,1,1, , , , ,1,3,1,1,1,1, ,1,1,2, , ,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0
1469,9.1578947368421,11.1074918566775,66.644951140065,15,1,1,3,3,3,3,3,1, ,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, , , , , , , , ,2,1, , , , , , , , , ,18,6,4,2,0,0,9,168,32,26400,5588,0,2,2, ,1,6,2, ,1, , ,1,1,2,2000,2,2000, , , , , , , ,1, , ,1,1, , , , , ,1,3,1,1,1,1, ,1,2,2, , ,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1470,9.1578947368421,11.1074918566775,44.42996742671,15,1,2,2,2,2,3,2,1, ,1,1,0,0,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2, , , , , , , , ,1, , ,2,1,1, , , , , , , ,2, , , ,1, , ,1, ,1, ,12,4,0,4,0,0,9,168,55,27250,9000,0,2,1,5,1,4,2, ,2,1, ,2,2,2,3000, , ,2,3000, , ,1, , , , , ,1,1,1, ,1, , ,1,2,1,1,1,1, ,2, ,3, , ,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0
1471,9.1578947368421,11.1074918566775,44.42996742671,15,1,3,3,3,3,3,3,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , ,1, , ,2, , , , ,1, , , , ,1, , , , , , , , , , ,11,4,4,0,0,0,9,168,38,26400,6000,0,2,2, ,1,4,2, ,1, , ,1,1,1, ,1, , , , , , , ,1, , , ,1,1,1, , , , ,2, , , , , , ,2, ,3, , ,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1472,9.1578947368421,11.1074918566775,55.5374592833875,15,1,2,2,2,4,3,2,3,2,1,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2, ,1, ,1, , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , ,10,5,3,2,0,0,9,168,0,26400,0,0,2,2, ,2, ,1,3,1, , ,1,1,1, ,1, , , , , , , , , ,1, ,1,1,1, , , , ,1,1,1,1,1, , ,1,1,1,1,1,2,0,1,0,1,1,0,0,1,1,1,0,0,0,0
1473,9.1578947368421,11.1074918566775,66.644951140065,15,1,1,1,1,1,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,23,6,6,0,0,0,9,168,12,28000,2000,0,2,2, ,1,4,2, ,1, , ,1,1,2,3000,2,3000, , , , , , , ,1, , ,1,1,1, , , , ,2, , , , , , ,2, ,3, , ,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0
1474,9.1578947368421,11.1074918566775,11.1074918566775,15,1,1,2,2,2,2,2,1, ,1,0,0,0,0,0,1,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,20,1,1,0,0,0,9,168,42,26400,7279,3000,2,2, ,1,7,2, ,1, , ,2,1,1, ,1, , , , , , , ,1, , , ,1,1, , , , , ,1,2,1,1,1, , ,2, ,2, , ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1475,9.1578947368421,11.1074918566775,66.644951140065,15,1,2,2,2,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,16,6,6,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,1,2,2500,2,2500, , , , , ,1, , , , ,1,1, , , , , ,1,1,1, ,1, , ,2, ,3, , ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1476,9.1578947368421,11.1074918566775,44.42996742671,15,1,2,2,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,2,1, , , , , , , , ,1, , , , , , , , , , ,5,4,0,0,4,0,9,168,34,28950,4964,0,2,2, ,1,3,2, ,1, , ,1,1,2,2500,2,2500, , , , , ,1, , , , ,4,1, , , , , ,1,1,1, , , , ,2, ,3, , ,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1477,9.1578947368421,11.1074918566775,22.214983713355,15,1,2,3,3,2,2,2,1, ,1,1,1,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, ,1, , , , ,1, ,2,1, , , , , , , ,1,1, ,2, , , , , , , ,1, ,2, , ,1, , , , , , , ,5,2,0,2,0,0,9,168,8,29700,1498,600,2,2, ,1,7,2, ,1, , ,1,1,1, ,1, , , , , , , ,1, , , ,1,1,1, , , , ,1,1,1,1, , , ,2, ,3, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1478,9.1578947368421,11.1074918566775,44.42996742671,15,1,2,2,2,3,2,2,1, ,1,1,0,1,0,1,1,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , ,1, ,1, , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,23,4,4,0,0,0,9,168,19,28000,3100,0,2,1,5,1,7,1,3,2,1, ,1,1,2,2500,2,2500, , , , , , ,1, , , ,1,1,1, , , , ,1,3,1,1,1, , ,1,2,2, , ,2,0,1,0,1,0,0,0,0,1,1,0,0,1,0
1479,9.1578947368421,11.1074918566775,33.3224755700325,15,1,1,2,1,2,1,2,1, ,1,0,0,1,0,0,0,1,0,0,0,2, , ,0,0,0,0,0,0,0,0,0,1,1, , , , , , , , ,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,9,3,3,0,0,0,9,168,0,27870,0,500,2,2, ,1,4,2, ,1, , ,2,3,1, , , , , ,1, , , , , , , , ,1,1, , , , ,2, , , , , , ,1,2,3, , ,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1480,9.1578947368421,11.1074918566775,11.1074918566775,15,1,2,2,2,2,2,2,1, ,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,2, , ,1, , , , , , ,2,1, , , , , , , , , ,13,1,1,0,0,0,9,168,0,26400,0,0,2,2, ,1,5,2, ,1, , ,1,1,2,2500,2,2500, , , , , , ,1, , , ,1,1, , , , , ,1,3,1, , , , ,1,2,2, , ,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1481,9.1578947368421,11.1074918566775,22.214983713355,15,1,2,2,2,3,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,5,2,2,0,0,0,9,168,6,26400,882,0,2,2, ,1,7,2, ,2,1, ,2,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,1,1,1,1, , , ,2, ,3, , ,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1482,9.1578947368421,11.1074918566775,11.1074918566775,15,1,1,1,1,1,1,1,1, ,1,0,0,0,0,0,0,0,0,1,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,7,1,1,0,0,0,9,168,0,26400,0,0,2,1,5,1,5,2, ,1, , ,1,1,2,1500,2,1500, , , , , , ,1, , , ,1,1,1, , , , ,1,1, ,1, ,1, ,1,1,1, ,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0
1483,9.1578947368421,11.1074918566775,11.1074918566775,15,1,2,2,2,2,2,2,1, ,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, ,1, , , , , , ,1, , , , , , , , , , , ,2, , , , , , , ,1, ,2,1, , , , , , , , , ,11,1,1,0,0,0,9,168,0,26400,0,0,2,2, ,1,4,2, ,2,1, ,1,1,2,2500,2,2500, , , , , , ,1, , , ,1, ,1, , , , ,1,2,1, ,1, , ,1,2,1,1, ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1484,9.1578947368421,11.1074918566775,66.644951140065,15,1,2,2,3,2,2,2,3,1,1,1,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , ,1, ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , ,20,6,6,0,0,0,9,168,61,27000,10000,10000,2,1,4,1,4,1,2,2,1, ,1,2,2,1000, , ,2,1000, , , , , ,1, , ,1,1,1, , , , ,1,3,1,1,1, , ,2, ,3, , ,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1485,9.1578947368421,11.1074918566775,11.1074918566775,15,1,1,2,2,2,2,1,2,2,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,7,1,0,1,0,0,9,168,0,26400,0,0,2,2, ,1,7,2, ,1, , ,1,1,2,2500,2,2500, , , , , , , , ,1, ,4, ,1, , , , ,1,3,1,1,1, , ,1,2,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1486,9.1578947368421,11.1074918566775,33.3224755700325,15,1,2,2,3,4,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, ,1, , , , , , , , ,2, , ,1, , , , , , ,1, , , , , , , , , , ,14,3,1,2,0,0,9,168,33,26400,5200,500,2,2, ,1,5,2, ,3, ,2,1,2,1, , , ,1, , , , , , , ,1, ,2,1,1, , , , ,1,1,1,1, ,1, ,1,2,2, , ,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1487,9.1578947368421,11.1074918566775,33.3224755700325,15,1,2,3,3,4,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,15,3,1,2,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,2,1, ,1,1,2,2500,2,2500, , , , , , , , ,1, ,4,1, , , , , ,1,2, ,1, , , ,2, ,2, , ,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1488,9.1578947368421,11.1074918566775,44.42996742671,15,1,2,2,3,3,2,2,1, ,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , , , , ,2, , , , , , , ,1, ,2,1, , , , , , , , , ,23,4,4,0,0,0,9,168,0,27360,0,0,2,1,4,1,7,2, ,2,1, ,1,1,1, ,1, , , , , ,1, ,1, , , ,1,1, , , , , ,1,1,1, , ,1, ,1,1,3, , ,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0
1489,9.1578947368421,11.1074918566775,11.1074918566775,15,1,1,1,1,3,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,5,1,1,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,2,1, ,1,2,1, , , ,1, , , , ,1, , , , ,1,1, , , , , ,1,3,1,1,1,1, ,1,2,2, , ,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0
1490,9.1578947368421,11.1074918566775,44.42996742671,15,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, ,1, , , ,1,1, ,1, , , , , , , , , , , ,2,1, , , , , , , , ,2,1, , , , , , , , , ,22,4,4,0,0,0,9,168,0,26400,0,0,2,2, ,1,7,1,4,2,1, ,1,1,2,1800,2,1800, , , , , , ,1, , , ,1,1, , , , , ,1,2,1, , , , ,2, ,3, , ,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1491,9.1578947368421,11.1074918566775,11.1074918566775,15,1,1,2,2,3,2,2,3,4,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , ,1, , ,1, , , , , , , , , , , ,2,1, , , , , , , , ,2,1, , , , , , , , , ,15,1,1,0,0,0,9,168,14,28000,2300,0,2,2, ,1,3,1,3,2,1, ,1,1,1, ,1, , , , , , , ,1, , , ,1, ,1, , , , ,1,3,1, ,1, , ,2, ,2, , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1492,9.1578947368421,11.1074918566775,33.3224755700325,15,1,1,2,3,2,2,3,1, ,1,0,0,0,0,0,0,0,0,1,0,2, , ,0,0,0,0,0,0,0,0,0, , , ,1, , , , , , ,2,1, , , , , , , ,1, , ,2, , , ,1, , , , , ,2,1, , ,1, , , , ,1, ,8,3,3,0,0,0,9,168,25,26400,3658,0,2,2, ,1,7,2, ,1, , ,2,2,1, , , ,1, , , , , , , ,1, ,1,1, , , , , ,1,2,1,1,1, , ,2, ,2, , ,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0
1493,9.1578947368421,11.1074918566775,11.1074918566775,15,1,1,2,2,2,2,2,1, ,1,0,0,0,1,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , ,1, , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,8,1,1,0,0,0,9,168,28,26400,4130,1000,2,1,3,1,3,2, ,1, , ,2,1,1, ,1, , , , , , , ,1, , , ,3,1, , , , , ,1,2,1,1,1,1, ,2, ,3, , ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1494,9.1578947368421,11.1074918566775,33.3224755700325,15,1,1,1,1,1,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,1, , , , , , , , , , , ,2,1, , , , , , , , ,1, , , , , , , , , , ,12,3,3,0,0,0,9,168,39,26400,5800,0,2,2, ,1,6,2, ,1, , ,1,1,1, ,1, , , , , , , , ,1, , ,1,1, , , , , ,1,3,1,1, , , ,1,2,1,1, ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1495,9.1578947368421,11.1074918566775,55.5374592833875,15,1,2,2,2,2,2,2,1, ,1,0,0,1,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,17,5,5,0,0,0,9,168,40,33260,5867,360,2,1,3,1,7,2, ,3, ,1,1,1,1, ,1, , , , , , ,1, , , , ,1,1,1, , , , ,2, , , , , , ,2, ,2, , ,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1496,9.1578947368421,11.1074918566775,33.3224755700325,15,1,1,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,10,3,3,0,0,0,9,168,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,1,2,2500,2,2500, , , , , , , , ,1, ,1,1,1, , , , ,1,1,1,1,1,1, ,1,1,1,1, ,2,0,1,1,1,0,0,1,1,0,0,0,0,0,0
1497,9.1578947368421,11.1074918566775,77.7524429967425,15,1,1,1,1,3,1,1,3,2,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, ,1, , , , , , , , ,2,1, ,1,1, , , , , ,2,1,1, , , , , , , , ,22,7,7,0,0,0,9,168,38,26400,5882,0,2,2, ,1,5,2, ,2,1, ,1,1,1, ,1, , , , , , , , ,1, , ,3,1,1, , , , ,1,1,1,1,1,1, ,1,2,1,1, ,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0
1498,9.1578947368421,11.1074918566775,33.3224755700325,15,1,2,2,2,3,2,2,2,1,1,1,0,0,0,0,1,1,0,0,0,2, , ,0,0,0,0,0,0,0,0,0,1,1, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,9,3,2,1,0,0,9,168,2,27800,294,1500,2,1,4,1,6,1,3,1, , ,1,1,1, ,1, , , , , , ,1, , , , ,1,1,1,1, , , ,1,3,1,1, , , ,1,1,1,1,1,2,0,1,1,1,0,0,0,1,0,1,0,1,0,0
1499,9.1578947368421,11.1074918566775,22.214983713355,15,1,1,2,2,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,10,2,2,0,0,0,8,176,10,26400,1463,0,2,2, ,1,6,1,1,1, , ,1,1,1, ,1, , , , , ,1, , , , , ,1,1, , , , , ,2, , , , , , ,1,1,2, , ,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1500,9.1578947368421,11.1074918566775,66.644951140065,15,1,2,2,2,4,3,2,4,5,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,2,1, ,1, , , , , , , , ,2, ,1, , , , , , , ,2, ,1, , , , , , , , ,15,6,6,0,0,0,9,168,0,26400,0,0,2,2, ,1,4,2, ,1, , ,2,1,1, ,1, , , , , , , , ,1, , ,2,1, , , , , ,1,2, ,1,1, , ,2, ,2, , ,2,0,1,1,1,0,0,0,0,1,1,0,0,1,0
1501,9.1578947368421,11.1074918566775,55.5374592833875,15,1,1,1,1,1,1,1,1, ,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,15,5,5,0,0,0,10,160,0,26400,0,0,1,2, ,2, ,2, ,1, , ,1,3,1, , , , , ,1, , , , , , , , , ,1, , , , ,1,2,1,1,1,1, ,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1502,9.1578947368421,11.1074918566775,33.3224755700325,15,1,2,2,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , ,1, , , , , ,2,1, ,1,1, , , , ,1, , ,2,1, , , , , , , , ,2, ,1,1, , , , , , , ,15,3,1,1,1,0,9,168,60,26400,9745,0,2,2, ,1,7,1,1,2,1, ,1,1,1, ,1, , , , , , ,1, , , , ,1,1, , , , , ,1,2,1, ,1, , ,2, ,3, , ,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0
1503,9.1578947368421,11.1074918566775,11.1074918566775,15,1,2,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, , , , , , , ,1, , ,2, ,1, ,1, , , , , , , ,2,1, , , , , , , , ,2,1, , , , , , , , , ,8,1,1,0,0,0,10,160,0,26400,0,0,2,2, ,1,6,2, ,1, , ,1,1,1, ,1, , , , , , , ,1, , , ,1,1, , , , , ,1,3,1,1,1,1, ,1,2,1,1, ,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1504,9.1578947368421,11.1074918566775,22.214983713355,15,1,2,2,2,2,2,2,1, ,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,12,2,2,0,0,0,9,168,0,26400,0,0,2,2, ,1,3,2, ,1, , ,1,1,1, ,1, , , , , , , ,1, , , ,1,1,1, ,1, , ,1,1,1,1, , , ,1,1,2, , ,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1505,9.1578947368421,11.1074918566775,33.3224755700325,15,1,3,3,3,3,3,3,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1,1, , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,15,3,3,0,0,0,8,176,0,26400,0,0,2,2, ,1,4,2, ,1, , ,1,2,1, , , ,1, , , ,1, , , , , ,1,1, , , , , ,1,3,1,1,1,1, ,2, ,1,1, ,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1506,9.1578947368421,11.1074918566775,22.214983713355,15,1,2,3,3,3,2,3,1, ,2,0,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,2,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,5,2,1,1,0,0,9,168,0,26400,0,0,2,2, ,1,3,2, ,1, , ,1,1,2,2500,2,2500, , , , , , , , ,1, ,1,1, , , , , ,2, , , , , , ,2, ,3, , ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1507,9.1578947368421,11.1074918566775,33.3224755700325,15,1,3,4,3,3,4,3,1, ,1,1,0,0,0,0,0,0,0,0,0,2, , ,0,0,0,0,0,0,0,0,0, ,1, , , , , , , , ,2,1, ,1, ,1, , , ,1, , ,2, ,1, , , , , , , ,1, , , , , , , , , , ,12,3,3,0,0,0,9,168,10,26400,1500,0,2,1,3,1,3,1,2,4, , ,1,3,1, , , , , ,1, , , , , , , , ,1, , , , , ,1,3,1,1,1,1, ,1,2,2, , ,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0
1508,9.1578947368421,11.1074918566775,44.42996742671,15,1,2,2,2,2,2,2,1, ,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,13,4,4,0,0,0,9,168,0,26400,0,0,2,2, ,1,6,2, ,1, , ,1,1,1, ,1, , , , , , , , ,1, , ,1,1,1, , , , ,1,3,1,1,1, , ,1,2,2, , ,2,1,0,1,1,0,0,0,1,1,0,0,1,0,0
